State,Year,Type_code,Type,Gender,Age_group,Total
Madhya Pradesh,2009,Professional_Profile,Unemployed,Male,30-44,94
Madhya Pradesh,2009,Professional_Profile,Professional Activity,Female,45-59,3
Madhya Pradesh,2009,Professional_Profile,Others (Please Specify),Female,45-59,87
Madhya Pradesh,2009,Professional_Profile,Public Sector Undertaking,Female,45-59,0
Madhya Pradesh,2009,Professional_Profile,Farming/Agriculture Activity,Female,45-59,25
Madhya Pradesh,2009,Professional_Profile,Student,Female,45-59,1
Madhya Pradesh,2009,Professional_Profile,Service (Government),Female,45-59,8
Madhya Pradesh,2009,Professional_Profile,Self-employed (Business activity),Female,45-59,2
Madhya Pradesh,2009,Professional_Profile,House Wife,Female,45-59,220
Madhya Pradesh,2009,Professional_Profile,Unemployed,Female,45-59,1
Madhya Pradesh,2009,Professional_Profile,Service (Private),Female,45-59,11
Madhya Pradesh,2009,Professional_Profile,Retired Person,Female,45-59,0
Madhya Pradesh,2009,Professional_Profile,Others (Please Specify),Female,45-59,18
Madhya Pradesh,2009,Professional_Profile,House Wife,Male,45-59,0
Madhya Pradesh,2009,Professional_Profile,Farming/Agriculture Activity,Male,45-59,239
Madhya Pradesh,2009,Professional_Profile,Others (Please Specify),Male,45-59,230
Madhya Pradesh,2009,Professional_Profile,Student,Male,45-59,10
Madhya Pradesh,2009,Professional_Profile,Service (Private),Male,45-59,144
Madhya Pradesh,2009,Professional_Profile,Others (Please Specify),Male,45-59,143
Madhya Pradesh,2009,Professional_Profile,Service (Government),Male,45-59,16
Madhya Pradesh,2009,Professional_Profile,Retired Person,Male,45-59,2
Madhya Pradesh,2009,Professional_Profile,Professional Activity,Male,45-59,97
Madhya Pradesh,2009,Professional_Profile,Self-employed (Business activity),Male,45-59,165
Madhya Pradesh,2009,Professional_Profile,Public Sector Undertaking,Male,45-59,8
Madhya Pradesh,2009,Professional_Profile,Unemployed,Male,45-59,34
Madhya Pradesh,2009,Professional_Profile,Public Sector Undertaking,Female,60+,0
Madhya Pradesh,2009,Professional_Profile,Unemployed,Female,60+,0
Madhya Pradesh,2009,Professional_Profile,Farming/Agriculture Activity,Female,60+,15
Madhya Pradesh,2009,Professional_Profile,House Wife,Female,60+,69
Madhya Pradesh,2009,Professional_Profile,Others (Please Specify),Female,60+,11
Madhya Pradesh,2009,Professional_Profile,Student,Female,60+,0
Madhya Pradesh,2009,Professional_Profile,Retired Person,Female,60+,0
Madhya Pradesh,2009,Professional_Profile,Service (Government),Female,60+,0
Madhya Pradesh,2009,Professional_Profile,Others (Please Specify),Female,60+,60
Madhya Pradesh,2009,Professional_Profile,Service (Private),Female,60+,2
Madhya Pradesh,2009,Professional_Profile,Professional Activity,Female,60+,0
Madhya Pradesh,2009,Professional_Profile,Self-employed (Business activity),Female,60+,0
Madhya Pradesh,2009,Professional_Profile,Professional Activity,Male,60+,32
Madhya Pradesh,2009,Professional_Profile,Public Sector Undertaking,Male,60+,1
Madhya Pradesh,2009,Professional_Profile,Others (Please Specify),Male,60+,72
Madhya Pradesh,2009,Professional_Profile,Unemployed,Male,60+,7
Madhya Pradesh,2009,Professional_Profile,Retired Person,Male,60+,10
Madhya Pradesh,2009,Professional_Profile,Service (Government),Male,60+,0
Madhya Pradesh,2009,Professional_Profile,Service (Private),Male,60+,27
Madhya Pradesh,2009,Professional_Profile,House Wife,Male,60+,0
Madhya Pradesh,2009,Professional_Profile,Others (Please Specify),Male,60+,80
Madhya Pradesh,2009,Professional_Profile,Farming/Agriculture Activity,Male,60+,103
Madhya Pradesh,2009,Professional_Profile,Self-employed (Business activity),Male,60+,72
Madhya Pradesh,2009,Professional_Profile,Student,Male,60+,0
Madhya Pradesh,2009,Social_Status,Divorcee,Female,0-100+,20
Madhya Pradesh,2009,Social_Status,Seperated,Female,0-100+,56
Madhya Pradesh,2009,Social_Status,Never Married,Female,0-100+,1002
Madhya Pradesh,2009,Social_Status,Married,Female,0-100+,2735
Madhya Pradesh,2009,Social_Status,Widowed/Widower,Female,0-100+,200
Madhya Pradesh,2009,Social_Status,Widowed/Widower,Male,0-100+,269
Madhya Pradesh,2009,Social_Status,Married,Male,0-100+,3366
Madhya Pradesh,2009,Social_Status,Seperated,Male,0-100+,19
Madhya Pradesh,2009,Social_Status,Divorcee,Male,0-100+,29
Madhya Pradesh,2009,Social_Status,Never Married,Male,0-100+,1417
Madhya Pradesh,2010,Causes,Other Causes (Please Specity),Female,0-14,22
Madhya Pradesh,2010,Causes,Suspected/Illicit Relation,Female,0-14,0
Madhya Pradesh,2010,Causes,Bankruptcy or Sudden change in Economic,Female,0-14,0
Madhya Pradesh,2010,Causes,Divorce,Female,0-14,0
Madhya Pradesh,2010,Causes,Drug Abuse/Addiction,Female,0-14,0
Madhya Pradesh,2010,Causes,Unemployment,Female,0-14,8
Madhya Pradesh,2010,Causes,Poverty,Female,0-14,0
Madhya Pradesh,2010,Causes,Cancer,Female,0-14,0
Madhya Pradesh,2010,Causes,Physical Abuse (Rape/Incest Etc.),Female,0-14,6
Madhya Pradesh,2010,Causes,Professional/Career Problem,Female,0-14,0
Madhya Pradesh,2010,Causes,Fall in Social Reputation,Female,0-14,2
Madhya Pradesh,2010,Causes,Not having Children(Barrenness/Impotency,Female,0-14,4
Madhya Pradesh,2010,Causes,Love Affairs,Female,0-14,10
Madhya Pradesh,2010,Causes,Illegitimate Pregnancy,Female,0-14,2
Madhya Pradesh,2010,Causes,Other Prolonged Illness,Female,0-14,13
Madhya Pradesh,2010,Causes,Cancellation/Non-Settlement of Marriage,Female,0-14,0
Madhya Pradesh,2010,Causes,Insanity/Mental Illness,Female,0-14,7
Madhya Pradesh,2010,Causes,Property Dispute,Female,0-14,0
Madhya Pradesh,2010,Causes,Paralysis,Female,0-14,0
Madhya Pradesh,2010,Causes,Causes Not known,Female,0-14,62
Madhya Pradesh,2010,Causes,Failure in Examination,Female,0-14,15
Madhya Pradesh,2010,Causes,Ideological Causes/Hero Worshipping,Female,0-14,0
Madhya Pradesh,2010,Causes,Illness (Aids/STD),Female,0-14,0
Madhya Pradesh,2010,Causes,Dowry Dispute,Female,0-14,0
Madhya Pradesh,2010,Causes,Death of Dear Person,Female,0-14,0
Madhya Pradesh,2010,Causes,Family Problems,Female,0-14,10
Madhya Pradesh,2010,Causes,Illegitimate Pregnancy,Male,0-14,0
Madhya Pradesh,2010,Causes,Cancer,Male,0-14,0
Madhya Pradesh,2010,Causes,Dowry Dispute,Male,0-14,0
Madhya Pradesh,2010,Causes,Suspected/Illicit Relation,Male,0-14,0
Madhya Pradesh,2010,Causes,Death of Dear Person,Male,0-14,0
Madhya Pradesh,2010,Causes,Not having Children(Barrenness/Impotency,Male,0-14,0
Madhya Pradesh,2010,Causes,Cancellation/Non-Settlement of Marriage,Male,0-14,1
Madhya Pradesh,2010,Causes,Bankruptcy or Sudden change in Economic,Male,0-14,0
Madhya Pradesh,2010,Causes,Insanity/Mental Illness,Male,0-14,9
Madhya Pradesh,2010,Causes,Love Affairs,Male,0-14,7
Madhya Pradesh,2010,Causes,Fall in Social Reputation,Male,0-14,4
Madhya Pradesh,2010,Causes,Ideological Causes/Hero Worshipping,Male,0-14,0
Madhya Pradesh,2010,Causes,Drug Abuse/Addiction,Male,0-14,2
Madhya Pradesh,2010,Causes,Other Causes (Please Specity),Male,0-14,62
Madhya Pradesh,2010,Causes,Poverty,Male,0-14,0
Madhya Pradesh,2010,Causes,Illness (Aids/STD),Male,0-14,0
Madhya Pradesh,2010,Causes,Paralysis,Male,0-14,0
Madhya Pradesh,2010,Causes,Physical Abuse (Rape/Incest Etc.),Male,0-14,1
Madhya Pradesh,2010,Causes,Property Dispute,Male,0-14,0
Madhya Pradesh,2010,Causes,Divorce,Male,0-14,0
Madhya Pradesh,2010,Causes,Failure in Examination,Male,0-14,20
Madhya Pradesh,2010,Causes,Family Problems,Male,0-14,28
Madhya Pradesh,2010,Causes,Other Prolonged Illness,Male,0-14,5
Madhya Pradesh,2010,Causes,Professional/Career Problem,Male,0-14,1
Madhya Pradesh,2010,Causes,Unemployment,Male,0-14,9
Madhya Pradesh,2010,Causes,Causes Not known,Male,0-14,66
Madhya Pradesh,2010,Causes,Family Problems,Female,15-29,325
Madhya Pradesh,2010,Causes,Causes Not known,Female,15-29,374
Madhya Pradesh,2010,Causes,Not having Children(Barrenness/Impotency,Female,15-29,27
Madhya Pradesh,2010,Causes,Physical Abuse (Rape/Incest Etc.),Female,15-29,66
Madhya Pradesh,2010,Causes,Property Dispute,Female,15-29,2
Madhya Pradesh,2010,Causes,Other Causes (Please Specity),Female,15-29,142
Madhya Pradesh,2010,Causes,Divorce,Female,15-29,4
Madhya Pradesh,2010,Causes,Ideological Causes/Hero Worshipping,Female,15-29,2
Madhya Pradesh,2010,Causes,Death of Dear Person,Female,15-29,56
Madhya Pradesh,2010,Causes,Dowry Dispute,Female,15-29,584
Madhya Pradesh,2010,Causes,Drug Abuse/Addiction,Female,15-29,4
Madhya Pradesh,2010,Causes,Insanity/Mental Illness,Female,15-29,83
Madhya Pradesh,2010,Causes,Illness (Aids/STD),Female,15-29,0
Madhya Pradesh,2010,Causes,Illegitimate Pregnancy,Female,15-29,7
Madhya Pradesh,2010,Causes,Professional/Career Problem,Female,15-29,0
Madhya Pradesh,2010,Causes,Suspected/Illicit Relation,Female,15-29,55
Madhya Pradesh,2010,Causes,Other Prolonged Illness,Female,15-29,76
Madhya Pradesh,2010,Causes,Paralysis,Female,15-29,3
Madhya Pradesh,2010,Causes,Bankruptcy or Sudden change in Economic,Female,15-29,2
Madhya Pradesh,2010,Causes,Love Affairs,Female,15-29,105
Madhya Pradesh,2010,Causes,Unemployment,Female,15-29,5
Madhya Pradesh,2010,Causes,Cancellation/Non-Settlement of Marriage,Female,15-29,34
Madhya Pradesh,2010,Causes,Poverty,Female,15-29,3
Madhya Pradesh,2010,Causes,Failure in Examination,Female,15-29,50
Madhya Pradesh,2010,Causes,Fall in Social Reputation,Female,15-29,54
Madhya Pradesh,2010,Causes,Cancer,Female,15-29,12
Madhya Pradesh,2010,Causes,Not having Children(Barrenness/Impotency,Male,15-29,4
Madhya Pradesh,2010,Causes,Dowry Dispute,Male,15-29,3
Madhya Pradesh,2010,Causes,Ideological Causes/Hero Worshipping,Male,15-29,3
Madhya Pradesh,2010,Causes,Other Prolonged Illness,Male,15-29,135
Madhya Pradesh,2010,Causes,Cancer,Male,15-29,3
Madhya Pradesh,2010,Causes,Bankruptcy or Sudden change in Economic,Male,15-29,19
Madhya Pradesh,2010,Causes,Drug Abuse/Addiction,Male,15-29,90
Madhya Pradesh,2010,Causes,Poverty,Male,15-29,8
Madhya Pradesh,2010,Causes,Illegitimate Pregnancy,Male,15-29,0
Madhya Pradesh,2010,Causes,Unemployment,Male,15-29,21
Madhya Pradesh,2010,Causes,Death of Dear Person,Male,15-29,11
Madhya Pradesh,2010,Causes,Cancellation/Non-Settlement of Marriage,Male,15-29,32
Madhya Pradesh,2010,Causes,Professional/Career Problem,Male,15-29,28
Madhya Pradesh,2010,Causes,Suspected/Illicit Relation,Male,15-29,39
Madhya Pradesh,2010,Causes,Physical Abuse (Rape/Incest Etc.),Male,15-29,26
Madhya Pradesh,2010,Causes,Failure in Examination,Male,15-29,62
Madhya Pradesh,2010,Causes,Love Affairs,Male,15-29,82
Madhya Pradesh,2010,Causes,Divorce,Male,15-29,4
Madhya Pradesh,2010,Causes,Paralysis,Male,15-29,0
Madhya Pradesh,2010,Causes,Illness (Aids/STD),Male,15-29,0
Madhya Pradesh,2010,Causes,Causes Not known,Male,15-29,515
Madhya Pradesh,2010,Causes,Insanity/Mental Illness,Male,15-29,105
Madhya Pradesh,2010,Causes,Fall in Social Reputation,Male,15-29,76
Madhya Pradesh,2010,Causes,Family Problems,Male,15-29,316
Madhya Pradesh,2010,Causes,Property Dispute,Male,15-29,8
Madhya Pradesh,2010,Causes,Other Causes (Please Specity),Male,15-29,200
Madhya Pradesh,2010,Causes,Drug Abuse/Addiction,Female,30-44,11
Madhya Pradesh,2010,Causes,Professional/Career Problem,Female,30-44,2
Madhya Pradesh,2010,Causes,Physical Abuse (Rape/Incest Etc.),Female,30-44,36
Madhya Pradesh,2010,Causes,Divorce,Female,30-44,2
Madhya Pradesh,2010,Causes,Illness (Aids/STD),Female,30-44,0
Madhya Pradesh,2010,Causes,Other Prolonged Illness,Female,30-44,80
Madhya Pradesh,2010,Causes,Family Problems,Female,30-44,266
Madhya Pradesh,2010,Causes,Unemployment,Female,30-44,1
Madhya Pradesh,2010,Causes,Bankruptcy or Sudden change in Economic,Female,30-44,5
Madhya Pradesh,2010,Causes,Cancellation/Non-Settlement of Marriage,Female,30-44,8
Madhya Pradesh,2010,Causes,Dowry Dispute,Female,30-44,172
Madhya Pradesh,2010,Causes,Causes Not known,Female,30-44,225
Madhya Pradesh,2010,Causes,Love Affairs,Female,30-44,24
Madhya Pradesh,2010,Causes,Suspected/Illicit Relation,Female,30-44,13
Madhya Pradesh,2010,Causes,Failure in Examination,Female,30-44,12
Madhya Pradesh,2010,Causes,Insanity/Mental Illness,Female,30-44,61
Madhya Pradesh,2010,Causes,Paralysis,Female,30-44,3
Madhya Pradesh,2010,Causes,Ideological Causes/Hero Worshipping,Female,30-44,1
Madhya Pradesh,2010,Causes,Cancer,Female,30-44,6
Madhya Pradesh,2010,Causes,Poverty,Female,30-44,2
Madhya Pradesh,2010,Causes,Death of Dear Person,Female,30-44,28
Madhya Pradesh,2010,Causes,Property Dispute,Female,30-44,2
Madhya Pradesh,2010,Causes,Fall in Social Reputation,Female,30-44,26
Madhya Pradesh,2010,Causes,Illegitimate Pregnancy,Female,30-44,0
Madhya Pradesh,2010,Causes,Not having Children(Barrenness/Impotency,Female,30-44,28
Madhya Pradesh,2010,Causes,Other Causes (Please Specity),Female,30-44,91
Madhya Pradesh,2010,Causes,Drug Abuse/Addiction,Male,30-44,196
Madhya Pradesh,2010,Causes,Illegitimate Pregnancy,Male,30-44,0
Madhya Pradesh,2010,Causes,Suspected/Illicit Relation,Male,30-44,21
Madhya Pradesh,2010,Causes,Death of Dear Person,Male,30-44,12
Madhya Pradesh,2010,Causes,Failure in Examination,Male,30-44,10
Madhya Pradesh,2010,Causes,Other Prolonged Illness,Male,30-44,150
Madhya Pradesh,2010,Causes,Physical Abuse (Rape/Incest Etc.),Male,30-44,10
Madhya Pradesh,2010,Causes,Dowry Dispute,Male,30-44,2
Madhya Pradesh,2010,Causes,Insanity/Mental Illness,Male,30-44,110
Madhya Pradesh,2010,Causes,Paralysis,Male,30-44,8
Madhya Pradesh,2010,Causes,Illness (Aids/STD),Male,30-44,9
Madhya Pradesh,2010,Causes,Ideological Causes/Hero Worshipping,Male,30-44,0
Madhya Pradesh,2010,Causes,Love Affairs,Male,30-44,26
Madhya Pradesh,2010,Causes,Bankruptcy or Sudden change in Economic,Male,30-44,34
Madhya Pradesh,2010,Causes,Not having Children(Barrenness/Impotency,Male,30-44,8
Madhya Pradesh,2010,Causes,Cancer,Male,30-44,12
Madhya Pradesh,2010,Causes,Professional/Career Problem,Male,30-44,29
Madhya Pradesh,2010,Causes,Fall in Social Reputation,Male,30-44,43
Madhya Pradesh,2010,Causes,Cancellation/Non-Settlement of Marriage,Male,30-44,9
Madhya Pradesh,2010,Causes,Property Dispute,Male,30-44,14
Madhya Pradesh,2010,Causes,Other Causes (Please Specity),Male,30-44,209
Madhya Pradesh,2010,Causes,Poverty,Male,30-44,9
Madhya Pradesh,2010,Causes,Unemployment,Male,30-44,15
Madhya Pradesh,2010,Causes,Divorce,Male,30-44,2
Madhya Pradesh,2010,Causes,Family Problems,Male,30-44,326
Madhya Pradesh,2010,Causes,Causes Not known,Male,30-44,404
Madhya Pradesh,2010,Causes,Cancellation/Non-Settlement of Marriage,Female,45-59,1
Madhya Pradesh,2010,Causes,Other Prolonged Illness,Female,45-59,69
Madhya Pradesh,2010,Causes,Death of Dear Person,Female,45-59,3
Madhya Pradesh,2010,Causes,Illness (Aids/STD),Female,45-59,3
Madhya Pradesh,2010,Causes,Paralysis,Female,45-59,2
Madhya Pradesh,2010,Causes,Bankruptcy or Sudden change in Economic,Female,45-59,2
Madhya Pradesh,2010,Causes,Dowry Dispute,Female,45-59,12
Madhya Pradesh,2010,Causes,Failure in Examination,Female,45-59,0
Madhya Pradesh,2010,Causes,Ideological Causes/Hero Worshipping,Female,45-59,0
Madhya Pradesh,2010,Causes,Divorce,Female,45-59,0
Madhya Pradesh,2010,Causes,Family Problems,Female,45-59,80
Madhya Pradesh,2010,Causes,Causes Not known,Female,45-59,119
Madhya Pradesh,2010,Causes,Love Affairs,Female,45-59,0
Madhya Pradesh,2010,Causes,Professional/Career Problem,Female,45-59,2
Madhya Pradesh,2010,Causes,Illegitimate Pregnancy,Female,45-59,0
Madhya Pradesh,2010,Causes,Not having Children(Barrenness/Impotency,Female,45-59,4
Madhya Pradesh,2010,Causes,Physical Abuse (Rape/Incest Etc.),Female,45-59,3
Madhya Pradesh,2010,Causes,Property Dispute,Female,45-59,3
Madhya Pradesh,2010,Causes,Other Causes (Please Specity),Female,45-59,40
Madhya Pradesh,2010,Causes,Poverty,Female,45-59,0
Madhya Pradesh,2010,Causes,Fall in Social Reputation,Female,45-59,6
Madhya Pradesh,2010,Causes,Cancer,Female,45-59,6
Madhya Pradesh,2010,Causes,Unemployment,Female,45-59,0
Madhya Pradesh,2010,Causes,Drug Abuse/Addiction,Female,45-59,8
Madhya Pradesh,2010,Causes,Insanity/Mental Illness,Female,45-59,29
Madhya Pradesh,2010,Causes,Suspected/Illicit Relation,Female,45-59,0
Madhya Pradesh,2010,Causes,Love Affairs,Male,45-59,0
Madhya Pradesh,2010,Causes,Insanity/Mental Illness,Male,45-59,87
Madhya Pradesh,2010,Causes,Not having Children(Barrenness/Impotency,Male,45-59,2
Madhya Pradesh,2010,Causes,Drug Abuse/Addiction,Male,45-59,124
Madhya Pradesh,2010,Causes,Dowry Dispute,Male,45-59,2
Madhya Pradesh,2010,Causes,Ideological Causes/Hero Worshipping,Male,45-59,2
Madhya Pradesh,2010,Causes,Paralysis,Male,45-59,9
Madhya Pradesh,2010,Causes,Suspected/Illicit Relation,Male,45-59,4
Madhya Pradesh,2010,Causes,Other Causes (Please Specity),Male,45-59,150
Madhya Pradesh,2010,Causes,Poverty,Male,45-59,3
Madhya Pradesh,2010,Causes,Property Dispute,Male,45-59,10
Madhya Pradesh,2010,Causes,Causes Not known,Male,45-59,231
Madhya Pradesh,2010,Causes,Cancer,Male,45-59,11
Madhya Pradesh,2010,Causes,Other Prolonged Illness,Male,45-59,122
Madhya Pradesh,2010,Causes,Death of Dear Person,Male,45-59,4
Madhya Pradesh,2010,Causes,Physical Abuse (Rape/Incest Etc.),Male,45-59,6
Madhya Pradesh,2010,Causes,Unemployment,Male,45-59,1
Madhya Pradesh,2010,Causes,Illness (Aids/STD),Male,45-59,2
Madhya Pradesh,2010,Causes,Fall in Social Reputation,Male,45-59,20
Madhya Pradesh,2010,Causes,Cancellation/Non-Settlement of Marriage,Male,45-59,0
Madhya Pradesh,2010,Causes,Illegitimate Pregnancy,Male,45-59,0
Madhya Pradesh,2010,Causes,Professional/Career Problem,Male,45-59,20
Madhya Pradesh,2010,Causes,Family Problems,Male,45-59,151
Madhya Pradesh,2010,Causes,Divorce,Male,45-59,0
Madhya Pradesh,2010,Causes,Failure in Examination,Male,45-59,6
Madhya Pradesh,2010,Causes,Bankruptcy or Sudden change in Economic,Male,45-59,23
Madhya Pradesh,2010,Causes,Family Problems,Female,60+,24
Madhya Pradesh,2010,Causes,Paralysis,Female,60+,8
Madhya Pradesh,2010,Causes,Bankruptcy or Sudden change in Economic,Female,60+,0
Madhya Pradesh,2010,Causes,Property Dispute,Female,60+,2
Madhya Pradesh,2010,Causes,Professional/Career Problem,Female,60+,0
Madhya Pradesh,2010,Causes,Insanity/Mental Illness,Female,60+,7
Madhya Pradesh,2010,Causes,Failure in Examination,Female,60+,0
Madhya Pradesh,2010,Causes,Suspected/Illicit Relation,Female,60+,0
Madhya Pradesh,2010,Causes,Divorce,Female,60+,0
Madhya Pradesh,2010,Causes,Dowry Dispute,Female,60+,1
Madhya Pradesh,2010,Causes,Death of Dear Person,Female,60+,4
Madhya Pradesh,2010,Causes,Drug Abuse/Addiction,Female,60+,1
Madhya Pradesh,2010,Causes,Causes Not known,Female,60+,68
Madhya Pradesh,2010,Causes,Ideological Causes/Hero Worshipping,Female,60+,0
Madhya Pradesh,2010,Causes,Illness (Aids/STD),Female,60+,1
Madhya Pradesh,2010,Causes,Cancer,Female,60+,0
Madhya Pradesh,2010,Causes,Other Causes (Please Specity),Female,60+,36
Madhya Pradesh,2010,Causes,Not having Children(Barrenness/Impotency,Female,60+,0
Madhya Pradesh,2010,Causes,Illegitimate Pregnancy,Female,60+,0
Madhya Pradesh,2010,Causes,Other Prolonged Illness,Female,60+,26
Madhya Pradesh,2010,Causes,Poverty,Female,60+,0
Madhya Pradesh,2010,Causes,Unemployment,Female,60+,0
Madhya Pradesh,2010,Causes,Love Affairs,Female,60+,0
Madhya Pradesh,2010,Causes,Cancellation/Non-Settlement of Marriage,Female,60+,0
Madhya Pradesh,2010,Causes,Physical Abuse (Rape/Incest Etc.),Female,60+,0
Madhya Pradesh,2010,Causes,Fall in Social Reputation,Female,60+,5
Madhya Pradesh,2010,Causes,Family Problems,Male,60+,60
Madhya Pradesh,2010,Causes,Other Prolonged Illness,Male,60+,72
Madhya Pradesh,2010,Causes,Professional/Career Problem,Male,60+,4
Madhya Pradesh,2010,Causes,Drug Abuse/Addiction,Male,60+,40
Madhya Pradesh,2010,Causes,Physical Abuse (Rape/Incest Etc.),Male,60+,0
Madhya Pradesh,2010,Causes,Dowry Dispute,Male,60+,0
Madhya Pradesh,2010,Causes,Ideological Causes/Hero Worshipping,Male,60+,0
Madhya Pradesh,2010,Causes,Paralysis,Male,60+,7
Madhya Pradesh,2010,Causes,Love Affairs,Male,60+,0
Madhya Pradesh,2010,Causes,Poverty,Male,60+,0
Madhya Pradesh,2010,Causes,Divorce,Male,60+,1
Madhya Pradesh,2010,Causes,Fall in Social Reputation,Male,60+,10
Madhya Pradesh,2010,Causes,Property Dispute,Male,60+,12
Madhya Pradesh,2010,Causes,Cancer,Male,60+,3
Madhya Pradesh,2010,Causes,Failure in Examination,Male,60+,2
Madhya Pradesh,2010,Causes,Causes Not known,Male,60+,99
Madhya Pradesh,2010,Causes,Suspected/Illicit Relation,Male,60+,0
Madhya Pradesh,2010,Causes,Cancellation/Non-Settlement of Marriage,Male,60+,0
Madhya Pradesh,2010,Causes,Other Causes (Please Specity),Male,60+,67
Madhya Pradesh,2010,Causes,Bankruptcy or Sudden change in Economic,Male,60+,3
Madhya Pradesh,2010,Causes,Illegitimate Pregnancy,Male,60+,0
Madhya Pradesh,2010,Causes,Death of Dear Person,Male,60+,2
Madhya Pradesh,2010,Causes,Illness (Aids/STD),Male,60+,0
Madhya Pradesh,2010,Causes,Not having Children(Barrenness/Impotency,Male,60+,6
Madhya Pradesh,2010,Causes,Insanity/Mental Illness,Male,60+,36
Madhya Pradesh,2010,Causes,Unemployment,Male,60+,0
Madhya Pradesh,2010,Education_Status,Post Graduate and Above,Female,0-100+,33
Madhya Pradesh,2010,Education_Status,Primary,Female,0-100+,910
Madhya Pradesh,2010,Education_Status,Matriculate/Secondary,Female,0-100+,621
Madhya Pradesh,2010,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,382
Madhya Pradesh,2010,Education_Status,No Education,Female,0-100+,988
Madhya Pradesh,2010,Education_Status,Graduate,Female,0-100+,59
Madhya Pradesh,2010,Education_Status,Middle,Female,0-100+,863
Madhya Pradesh,2010,Education_Status,Diploma,Female,0-100+,60
Madhya Pradesh,2010,Education_Status,Middle,Male,0-100+,1115
Madhya Pradesh,2010,Education_Status,Post Graduate and Above,Male,0-100+,68
Madhya Pradesh,2010,Education_Status,Diploma,Male,0-100+,83
Madhya Pradesh,2010,Education_Status,Primary,Male,0-100+,1088
Madhya Pradesh,2010,Education_Status,Matriculate/Secondary,Male,0-100+,937
Madhya Pradesh,2010,Education_Status,No Education,Male,0-100+,1149
Madhya Pradesh,2010,Education_Status,Graduate,Male,0-100+,111
Madhya Pradesh,2010,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,536
Madhya Pradesh,2010,Means_adopted,By Over Alcoholism,Female,0-14,0
Madhya Pradesh,2010,Means_adopted,By Overdose of sleeping pills,Female,0-14,0
Madhya Pradesh,2010,Means_adopted,By Machine,Female,0-14,0
Madhya Pradesh,2010,Means_adopted,By Other means (please specify),Female,0-14,32
Madhya Pradesh,2010,Means_adopted,By Fire/Self Immolation,Female,0-14,8
Madhya Pradesh,2010,Means_adopted,By Fire-Arms,Female,0-14,5
Madhya Pradesh,2010,Means_adopted,By Consuming Other Poison,Female,0-14,17
Madhya Pradesh,2010,Means_adopted,By Jumping from (Other sites),Female,0-14,0
Madhya Pradesh,2010,Means_adopted,By Consuming Insecticides,Female,0-14,43
Madhya Pradesh,2010,Means_adopted,By Drowning,Female,0-14,23
Madhya Pradesh,2010,Means_adopted,By Hanging,Female,0-14,32
Madhya Pradesh,2010,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,0-14,0
Madhya Pradesh,2010,Means_adopted,By Jumping from (Building),Female,0-14,0
Madhya Pradesh,2010,Means_adopted,By Self Infliction of injury,Female,0-14,0
Madhya Pradesh,2010,Means_adopted,By touching electric wires,Female,0-14,0
Madhya Pradesh,2010,Means_adopted,By coming under running vehicles/trains,Female,0-14,1
Madhya Pradesh,2010,Means_adopted,By Hanging,Male,0-14,58
Madhya Pradesh,2010,Means_adopted,By Jumping from (Building),Male,0-14,2
Madhya Pradesh,2010,Means_adopted,By Overdose of sleeping pills,Male,0-14,0
Madhya Pradesh,2010,Means_adopted,By Over Alcoholism,Male,0-14,0
Madhya Pradesh,2010,Means_adopted,By touching electric wires,Male,0-14,2
Madhya Pradesh,2010,Means_adopted,By Consuming Other Poison,Male,0-14,18
Madhya Pradesh,2010,Means_adopted,By Fire-Arms,Male,0-14,0
Madhya Pradesh,2010,Means_adopted,By Other means (please specify),Male,0-14,56
Madhya Pradesh,2010,Means_adopted,By Self Infliction of injury,Male,0-14,0
Madhya Pradesh,2010,Means_adopted,By Fire/Self Immolation,Male,0-14,9
Madhya Pradesh,2010,Means_adopted,By coming under running vehicles/trains,Male,0-14,2
Madhya Pradesh,2010,Means_adopted,By Consuming Insecticides,Male,0-14,21
Madhya Pradesh,2010,Means_adopted,By Machine,Male,0-14,0
Madhya Pradesh,2010,Means_adopted,By Jumping from (Other sites),Male,0-14,0
Madhya Pradesh,2010,Means_adopted,By Drowning,Male,0-14,47
Madhya Pradesh,2010,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,0-14,0
Madhya Pradesh,2010,Means_adopted,By Drowning,Female,15-29,135
Madhya Pradesh,2010,Means_adopted,By Overdose of sleeping pills,Female,15-29,1
Madhya Pradesh,2010,Means_adopted,By Other means (please specify),Female,15-29,134
Madhya Pradesh,2010,Means_adopted,By Consuming Insecticides,Female,15-29,468
Madhya Pradesh,2010,Means_adopted,By Hanging,Female,15-29,598
Madhya Pradesh,2010,Means_adopted,By Consuming Other Poison,Female,15-29,166
Madhya Pradesh,2010,Means_adopted,By Jumping from (Building),Female,15-29,4
Madhya Pradesh,2010,Means_adopted,By Jumping from (Other sites),Female,15-29,3
Madhya Pradesh,2010,Means_adopted,By Over Alcoholism,Female,15-29,0
Madhya Pradesh,2010,Means_adopted,By touching electric wires,Female,15-29,4
Madhya Pradesh,2010,Means_adopted,By Fire/Self Immolation,Female,15-29,524
Madhya Pradesh,2010,Means_adopted,By Self Infliction of injury,Female,15-29,0
